"","AirTemp","Time","FricVel","NEP","PPFD","PPFDdiff","RelHum","SoilTempA","SoilWatCont","DiffuseFract","VaporPressureDeficit"
"4512",7.60433,2017-07-23 05:30:00,0.5485,0.117,91.71933,101.944,100.47,9.75033,0.207,1.11147780953044,-4.90934854512625
"4513",7.37633,2017-07-23 06:00:00,0.5955,0.122,88.14867,97.358,100.42667,9.73733,0.207,1.10447497392757,-4.38779224383848
"4514",7.409,2017-07-23 06:30:00,0.6213,-2.399,177.999,193.209,100.49667,9.724,0.207,1.08544991825797,-5.11909296021145
"4515",7.33533,2017-07-23 07:00:00,0.6694,-1.438,152.79833,161.034,100.39,9.73467,0.207,1.05389895295322,-3.9994422804416
"4516",7.536,2017-07-23 07:30:00,0.5845,-3.152,259.30033,273.17,100.51,9.754,0.207,1.05348882510099,-5.30234484526318
"4517",7.476,2017-07-23 08:00:00,0.6213,-2.558,189.329,196.348,100.19667,9.78133,0.207,1.03707303160108,-2.03635747114936
"4518",7.89733,2017-07-23 08:30:00,0.5869,-6.431,423.17333,423.91,99.86,9.816,0.2065,1.00174082331701,1.49189495039445
"4519",8.094,2017-07-23 09:00:00,0.6549,-4.967,343.58867,339.941,98.82333,9.86667,0.206,0.98938361384268,12.7081502689468
"4520",9.09333,2017-07-23 09:30:00,0.5852,-8,613.03667,547.65,95.14,9.956,0.206,0.8933397083734,56.1668917667193
"4521",9.41033,2017-07-23 10:00:00,0.766,-8.993,939.30633,573.43,83.65333,10.084,0.206,0.610482418445961,192.998929434919
"4522",10.33767,2017-07-23 10:30:00,0.8057,-9.588,1015.801,467.09,75.75,10.29267,0.206,0.45982431598315,304.686084037373
"4523",10.82567,2017-07-23 11:00:00,0.6363,-9.662,692.175,563.56,78.47,10.638,0.206,0.814187163650811,279.460370915349
"4524",12.04933,2017-07-23 11:30:00,0.9363,-13.585,1206.145,602.58,71.67,10.89767,0.206,0.499591674301183,398.771209781441
"4525",11.906,2017-07-23 12:00:00,0.8033,-10.919,1085.18867,473.849,71.96667,11.229,0.206,0.436651259914094,390.882846105987
"4526",11.96133,2017-07-23 12:30:00,0.73,-11.725,972.98733,530.379,71.60667,11.61433,0.205,0.545103706540557,397.350340624485
"4527",12.28467,2017-07-23 13:00:00,0.7912,-12.02,904.458,557.659,71.51,11.93267,0.205,0.616567048995089,407.286597777401
"4528",13.21033,2017-07-23 13:30:00,0.8925,-7.481,1198.66033,372.641,69.14,12.066,0.2045,0.310881231883264,468.763400621867
"4529",13.74367,2017-07-23 14:00:00,0.8144,-6.943,1203.91333,338.134,65.88,12.135,0.204,0.280862410585652,536.612483950235
"4530",14.07067,2017-07-23 14:30:00,0.896,-4.104,1136.311,254.8,65.28,12.24933,0.204,0.224234386536784,557.76873894017
"4531",14.27333,2017-07-23 15:00:00,0.8158,-2.698,1022.83933,226.921,64.49333,12.325,0.204,0.221854003208891,577.947225508192
"4532",14.34467,2017-07-23 15:30:00,0.9055,-4.484,956.95367,215.558,63.12667,12.28967,0.204,0.225254374122417,602.97075621228
"4533",14.35533,2017-07-23 16:00:00,0.8149,-4.188,881.24867,221.715,62.99333,12.22933,0.204,0.251591869069147,605.568803585456
"4534",13.94767,2017-07-23 16:30:00,0.8274,-3.673,723.93333,193.544,63.95,12.16767,0.204,0.267350585999404,574.53097593015
"4535",13.931,2017-07-23 17:00:00,0.8314,-5.772,702.61233,200.357,65.03,12.12,0.203,0.285160096749227,556.716088423759
"4536",13.352,2017-07-23 17:30:00,0.8633,-4.933,385.647,191.566,67.31667,11.984,0.203,0.496739245994394,501.071521079341
"4537",12.89867,2017-07-23 18:00:00,0.6148,-2.388,279.28233,150.17,69.52667,11.79433,0.203,0.537699610283257,453.552596611527
"4538",12.751,2017-07-23 18:30:00,0.754,-3.157,268.536,141.187,70.11,11.605,0.203,0.525765632913278,440.587989666908
"4539",12.39367,2017-07-23 19:00:00,0.7371,-1.465,267.36867,124.543,72.06333,11.433,0.203,0.465809999354075,402.249285682122
"4540",11.95,2017-07-23 19:30:00,0.7774,-0.715,224.10867,110.711,75,11.25767,0.2025,0.494005876702584,349.601022294841
"4541",11.216,2017-07-23 20:00:00,0.7345,0.308,152.249,89.302,79.14,11.10533,0.202,0.586552292625896,277.879672470848
"4542",10.403,2017-07-23 20:30:00,0.7221,0.872,92.54333,60.107,84.04,10.96567,0.202,0.649501157998097,201.404574226367
"4543",9.79267,2017-07-23 21:00:00,0.5559,0.998,70.50133,56.52,89.04,10.824,0.202,0.801687003635251,132.76972508833
"4544",9.17433,2017-07-23 21:30:00,0.6781,2.624,24.838,26.7759,93.03,10.69667,0.202,1.07802157983735,80.9936143537795
"4545",6.50767,2017-07-24 02:30:00,0.5056,1.457,13.817,18.0639,100.22,10.00233,0.202,1.30736773539842,-2.13137378356134
"4546",6.41333,2017-07-24 03:00:00,0.502,1.252,20.37467,25.1272,100.26667,9.94867,0.202,1.23325678403626,-2.56676013413005
"4547",6.362,2017-07-24 03:30:00,0.5192,0.352,37.95333,44.426,100.34667,9.903,0.2015,1.1705428746305,-3.32497934684
"4548",6.31733,2017-07-24 04:00:00,0.5944,1.804,45.953,53.378,100.38667,9.865,0.2015,1.16157813418058,-3.69720744688448
"4549",6.27,2017-07-24 04:30:00,0.5072,-0.009,57.96967,67.146,100.40667,9.83233,0.2015,1.15829536376522,-3.87575070040486
"4550",6.31767,2017-07-24 05:00:00,0.5789,-0.457,109.12633,123.04,100.41667,9.805,0.201,1.12750057662527,-3.98415081279586
"4551",6.29,2017-07-24 05:30:00,0.5255,-0.634,117.29767,132.819,100.28667,9.79033,0.201,1.13232428231524,-2.73587280997288
"4552",6.32567,2017-07-24 06:00:00,0.5892,-2.399,141.949,159.08,100.05667,9.79,0.201,1.12068418939196,-0.542171457829681
"4553",6.50033,2017-07-24 06:30:00,0.4811,-2.72,155.957,170.044,99.68667,9.79333,0.201,1.09032617965208,3.03402487498659
"4554",6.71333,2017-07-24 07:00:00,0.6267,-3.825,231.59333,246.916,99.10333,9.804,0.201,1.06616196589081,8.81094000246355
"4555",7.51267,2017-07-24 07:30:00,0.6022,-6.357,460.56233,318.963,97.46667,9.82667,0.201,0.692551212340792,26.296430671097
"4556",8.71133,2017-07-24 08:00:00,0.6663,-8.588,702.23467,267.208,87.18,9.88567,0.201,0.38051097648027,144.382893701079
"4557",9.673,2017-07-24 08:30:00,0.5731,-5.873,928.21667,246.809,76.56333,9.96933,0.201,0.265895892604471,281.639916345729
"4558",10.86333,2017-07-24 09:00:00,0.6036,-6.367,1028.64167,174.631,70.47,10.06833,0.201,0.169768545347769,384.262665338157
"4559",11.91267,2017-07-24 09:30:00,0.6154,-11.25,1087.83233,181.616,66.3,10.118,0.2,0.166952199333881,470.102945230362
"4560",12.90867,2017-07-24 10:00:00,0.6328,-5.851,1136.55133,189.3,62.30667,10.23133,0.2,0.166556489797957,561.379508912004
"4561",13.906,2017-07-24 10:30:00,0.7324,-4.401,1180.56667,201.894,59.29667,10.57167,0.2,0.171014484086697,646.938571056242
"4562",14.36567,2017-07-24 11:00:00,0.6588,-5.805,1211.84433,212.454,57.26333,11.127,0.2,0.175314596718871,699.801300676531
"4563",14.947,2017-07-24 11:30:00,0.8605,-7.319,1224.376,206.328,54.65,11.74867,0.2,0.1685168608336,770.991941188388
"4564",15.45533,2017-07-24 12:00:00,0.847,-5.968,1205.80167,204.595,52.04,12.30433,0.1995,0.16967549895664,842.446041826186
"4565",15.49233,2017-07-24 12:30:00,0.7363,-5.362,1177.75133,208.891,50.87333,12.68367,0.1985,0.177364265850585,864.989624718601
"4566",16.36,2017-07-24 13:00:00,0.7195,-4.69,1195.19267,214.147,50.22,13.04333,0.1975,0.179173622274641,926.47051489223
"4567",16.41333,2017-07-24 13:30:00,0.8748,-6.719,1148.877,228.029,48.64,13.129,0.197,0.198479906900391,959.128033569647
"4568",16.38533,2017-07-24 14:00:00,0.6867,-5.239,1107.574,228.95,47.79,13.013,0.197,0.206713050324403,973.264741739939
"4569",16.81933,2017-07-24 14:30:00,0.6538,-7.427,1055.93667,234.271,48.06667,12.93867,0.197,0.221860843226517,995.188883650906
"4570",17.05533,2017-07-24 15:00:00,0.6999,-7.338,984.695,236.147,49.27,12.90367,0.197,0.239817405389486,986.785203727437
"4571",17.00967,2017-07-24 15:30:00,0.6603,-3.625,869.98733,232.445,50.21667,12.80367,0.197,0.267182051950113,965.573574139339
"4572",17.25267,2017-07-24 16:00:00,0.6168,-3.276,826.45267,229.726,51.05667,12.72,0.197,0.277966311125839,963.997532291105
"4573",17.06667,2017-07-24 16:30:00,0.5856,-2.441,681.08533,218.352,50.66,12.64633,0.1965,0.320594190451878,960.436956197136
"4574",17.03633,2017-07-24 17:00:00,0.5168,-1.798,636.07433,216.692,51.34667,12.612,0.196,0.340670877254235,945.252000550248
"4575",16.933,2017-07-24 17:30:00,0.5351,-2.799,559.68267,202.162,51.88,12.48633,0.196,0.361208253955764,928.787691205348
"4576",16.79533,2017-07-24 18:00:00,0.5654,-2.314,472.51033,183.426,52.90667,12.30133,0.196,0.388194687722488,901.067267650536
"4577",16.512,2017-07-24 18:30:00,0.6309,-1.751,385.235,163.798,55.75667,12.19,0.195,0.425189819201267,831.4315407345
"4578",16.11067,2017-07-24 19:00:00,0.5377,-1.369,301.084,143.788,58.57667,12.065,0.195,0.477567721964634,758.784019343413
"4579",15.57167,2017-07-24 19:30:00,0.4586,0.046,223.25033,120.849,62.13333,11.906,0.195,0.541316109140802,670.131018673032
"4580",14.84933,2017-07-24 20:00:00,0.4314,0.635,159.047,95.319,66.23333,11.74233,0.195,0.599313410501298,570.46329288809
"4581",14.37767,2017-07-24 20:30:00,0.5002,0.26,106.208,72.358,68.44667,11.59167,0.1945,0.681285778849051,517.078481887552
"4582",13.65133,2017-07-24 21:00:00,0.389,1.636,65.76333,51.742,71.17667,11.44467,0.194,0.786791058177863,450.595858270467
"4583",12.82833,2017-07-24 21:30:00,0.4352,0.528,35.72167,31.6137,70.72667,11.301,0.194,0.885000617272373,433.690007786538
"4584",12.11133,2017-07-24 22:00:00,0.3587,2.699,18.52067,19.5675,73.71,11.16067,0.194,1.05652225324462,371.571304585511
"4585",8.91333,2017-07-25 01:30:00,0.2407,2.495,11.00167,10.119,99.08,10.285,0.194,0.919769453183017,10.5039118408813
"4586",8.62967,2017-07-25 02:00:00,0.0774,2.163,21.439,19.40222,99.62667,10.19733,0.194,0.904996501702505,4.18136769306534
"4587",8.686,2017-07-25 02:30:00,0.1291,1.591,41.90167,30.2898,100.05667,10.097,0.194,0.72287810963143,-0.637141582713639
"4588",8.97433,2017-07-25 03:00:00,0.2872,0.709,75.72,41.928,99.87667,10.00467,0.194,0.553724247226624,1.41391228809039
"4589",9.26433,2017-07-25 03:30:00,0.3041,-0.527,126.46467,58.484,97.07,9.93,0.194,0.462453268569,34.2548000867519
"4590",9.12667,2017-07-25 04:00:00,0.2603,-1.117,151.39067,70.934,93.67,9.877,0.1935,0.468549349837741,73.3204499535966
"4591",9.08567,2017-07-25 04:30:00,0.2466,-3.303,263.93533,93.705,94.61,9.837,0.1935,0.355030150757006,62.2598848768994
"4592",9.375,2017-07-25 05:00:00,0.2552,-3.351,268.46733,90.269,91.38667,9.809,0.193,0.336238305048141,101.452660582559
"4593",10.19233,2017-07-25 05:30:00,0.2791,-5.125,413.42267,112.325,81.36667,9.79733,0.193,0.271695308822808,231.851913551117
"4594",10.90867,2017-07-25 06:00:00,0.3203,-6.073,543.37433,115.765,73.61,9.801,0.193,0.213048341830944,344.440510874323
"4595",11.731,2017-07-25 06:30:00,0.4829,-6.581,633.73967,121.876,67.67667,9.836,0.193,0.19231240487123,445.522058091613
"4596",12.442,2017-07-25 07:00:00,0.4373,-4.808,720.84333,131.895,64.07,9.90333,0.193,0.182973185033147,518.987940976461
"4597",13.25533,2017-07-25 07:30:00,0.4108,-4.994,812.41033,142.17,59.88667,10.01433,0.193,0.174997774831347,611.114391330088
"4598",13.856,2017-07-25 08:00:00,0.5848,-5.409,892.26967,148.306,56.35333,10.10467,0.193,0.166212082497436,691.470610985194
"4599",14.45433,2017-07-25 08:30:00,0.562,-5.48,965.57133,154.456,50.86333,10.25733,0.192,0.159963324511717,809.22701165356
"4600",15.11333,2017-07-25 09:00:00,0.5807,-4.515,1035.268,161.482,45.3,10.39567,0.192,0.155980866790049,939.960011932026
"4601",15.72767,2017-07-25 09:30:00,0.5592,-6.244,1092.742,169.047,42.46667,10.45033,0.1915,0.154699828504807,1028.39872249115
"4602",16.56467,2017-07-25 10:00:00,0.5688,-7.757,1144.654,178.05,39.33,10.59033,0.191,0.155549187789498,1143.95133803887
"4603",17.16467,2017-07-25 10:30:00,0.6331,-7.147,1181.35633,190.967,38.56667,10.978,0.191,0.16165063423328,1203.2849616541
"4604",17.927,2017-07-25 11:00:00,0.7053,-9.637,1212.87433,203.468,36.24333,11.57333,0.191,0.167756868924747,1310.33171660599
"4605",18.20033,2017-07-25 11:30:00,0.6558,-2.129,1225.98967,194.948,33.68333,12.214,0.1905,0.159012759055303,1386.55921059497
"4606",18.622,2017-07-25 12:00:00,0.642,-3.808,1228.87367,190.91,29.12667,12.778,0.19,0.155353641843429,1521.51439919716
"4607",19.132,2017-07-25 12:30:00,0.6377,-3.69,1222.65933,188.726,29.45667,13.14033,0.189,0.154356978570638,1563.4375541612
"4608",19.079,2017-07-25 13:00:00,0.6781,-4.973,1198.935,192.476,31.53667,13.54533,0.188,0.160539145157994,1512.33425078458
"4609",19.51567,2017-07-25 13:30:00,0.6548,-4.678,1165.21967,193.136,31.55667,13.586,0.187,0.165750720634505,1553.54827388857
"4610",19.60567,2017-07-25 14:00:00,0.5335,-3.558,1125.187,185.735,31.88,13.462,0.187,0.165070339419137,1554.87725209572
"4611",19.51533,2017-07-25 14:30:00,0.5022,-3.254,1069.84167,178.095,31.97,13.39733,0.1875,0.166468557912873,1544.13375688041
"4612",19.847,2017-07-25 15:00:00,0.4907,-3.211,1007.80133,179.496,34.55333,13.35567,0.1875,0.178106532167406,1516.38953594734
"4613",19.99533,2017-07-25 15:30:00,0.4697,-2.46,934.637,179.625,34.97,13.238,0.187,0.192186913208016,1520.64254140883
"4614",20.29433,2017-07-25 16:00:00,0.6073,-4.123,851.13833,182.196,36.58333,13.18833,0.187,0.214061561532542,1510.58827656362
"4615",20.31733,2017-07-25 16:30:00,0.3416,-5.405,762.76433,179.236,37.06333,13.138,0.187,0.234982147106958,1501.2855443892
"4616",20.27633,2017-07-25 17:00:00,0.4187,-0.419,671.781,174.109,37.35,13.12267,0.186,0.259175237168065,1490.66793646967
"4617",20.088,2017-07-25 17:30:00,0.3323,-4.693,578.257,164.283,37.40333,12.987,0.186,0.284100322175088,1472.16046821776
"4618",19.92233,2017-07-25 18:00:00,0.418,-1.881,486.55267,151.566,40.69,12.77933,0.186,0.311509954307722,1380.63265666672
"4619",19.56133,2017-07-25 18:30:00,0.398,-3.425,396.359,134.897,43.99333,12.677,0.186,0.340340448936444,1274.86827649642
"4620",19.11133,2017-07-25 19:00:00,0.3115,-2.48,311.24667,119.046,46.62333,12.529,0.185,0.38248120052176,1181.45327928086
"4621",18.63833,2017-07-25 19:30:00,0.4288,0.107,234.61467,102.328,49.48333,12.34133,0.185,0.436153459628079,1085.60459163393
"4622",18.11233,2017-07-25 20:00:00,0.245,-0.088,165.29567,83.036,52.47333,12.16133,0.185,0.502348307127464,988.218606307736
"4623",17.53467,2017-07-25 20:30:00,0.2296,1.285,101.53867,63.28,55.75667,11.988,0.185,0.623210841741378,887.08957815138
"4624",16.95033,2017-07-25 21:00:00,0.1733,2.319,57.35167,44.359,58.41,11.816,0.185,0.773456117319688,803.631460179242
"4625",16.33,2017-07-25 21:30:00,0.1556,2.955,30.12533,26.3782,61.15,11.64133,0.1845,0.875615304463055,721.668584708981
"4626",15.933,2017-07-25 22:00:00,0.1056,3.302,15.12167,17.82612,64.21,11.472,0.1845,1.17884598724876,648.197238360397
"4627",14.33667,2017-07-26 02:00:00,0.2594,2.95,17.18167,16.65708,62.4,10.621,0.184,0.969468043560376,614.535363231561
"4628",14.32367,2017-07-26 02:30:00,0.1387,2.432,35.20667,27.4617,67.07,10.57367,0.184,0.780014128004722,537.756099473747
"4629",14.80033,2017-07-26 03:00:00,0.2239,1.563,68.95633,43.75,68.40667,10.53033,0.1835,0.634459519524894,532.062832068438
"4630",15,2017-07-26 03:30:00,0.1338,0.293,119.73533,64.439,68.39667,10.496,0.183,0.538178664559575,539.122669610392
"4631",15.249,2017-07-26 04:00:00,0.2031,-1.016,178.75433,82.527,67.86333,10.483,0.183,0.461678326897032,557.071371759937
"4632",15.14433,2017-07-26 05:00:00,0.1067,-3.475,319.624,111.315,68.87,10.49333,0.183,0.348268590593948,536.0027938177
"4633",15.86833,2017-07-26 05:30:00,0.0669,-4.229,388.90867,125.097,65.45667,10.52033,0.183,0.321661638451002,623.03771341404
"4634",16.14833,2017-07-26 06:00:00,0.144,-5.159,497.53933,136.317,61.60667,10.56533,0.183,0.273982360349281,704.97312955845
"4635",16.29267,2017-07-26 06:30:00,0.3359,-5.699,587.97333,148.247,58.87333,10.63933,0.1825,0.252132184294822,762.144528257644
"4636",16.85667,2017-07-26 07:00:00,0.1991,-6.046,681.566,162.016,58.23667,10.75167,0.182,0.237711388185443,802.201466225645
"4637",17.046,2017-07-26 07:30:00,0.2115,-6.325,773.27033,172.827,56.25,10.88033,0.182,0.223501398275555,850.509453004492
"4638",17.68133,2017-07-26 08:00:00,0.2531,-6.453,855.224,180.177,50.96,10.97667,0.182,0.210678138125216,992.401225677736
"4639",18.29133,2017-07-26 08:30:00,0.3738,-6.52,932.85167,186.18,47.23667,11.149,0.1815,0.199581569061242,1109.50191934927
"4640",18.78167,2017-07-26 09:00:00,0.5251,-7.274,1000.145,193.947,45.29333,11.27833,0.181,0.193918881762145,1186.23226101633
"4641",18.80433,2017-07-26 09:30:00,0.365,-6.639,1054.426,202.273,44.13,11.333,0.1805,0.191832333421217,1213.17393525748
"4642",19.46167,2017-07-26 10:00:00,0.4633,-8.206,1099.05933,213.041,41.62333,11.5,0.18,0.193839399006785,1320.61252777046
"4643",19.68233,2017-07-26 10:30:00,0.5274,-8.705,1144.963,224.339,37.69667,11.93467,0.18,0.195935589184978,1428.89190828293
"4644",19.90967,2017-07-26 11:00:00,0.5065,-6.976,1173.288,236.149,37.10667,12.51,0.18,0.201271128657244,1462.89862940127
"4645",20.13133,2017-07-26 11:30:00,0.4819,-1.961,1189.59633,228.448,36.91667,13.09867,0.18,0.19203825216912,1487.58717502381
"4646",20.51333,2017-07-26 12:00:00,0.4648,-2.156,1195.124,225.312,36.80333,13.6,0.179,0.188526044159434,1525.829626035
"4647",20.77967,2017-07-26 12:30:00,0.3312,-6.114,1187.33033,225.386,36.21667,13.92633,0.178,0.189825859160862,1565.46546746231
"4648",20.90333,2017-07-26 13:00:00,0.2797,-5.988,1162.19833,231.161,37.42,14.36433,0.1775,0.198899786751544,1547.65696004065
"4649",21.468,2017-07-26 13:30:00,0.377,-5.828,1118.492,233.542,37.30333,14.391,0.1765,0.208800778190635,1605.18581499178
"4650",21.487,2017-07-26 14:00:00,0.159,-5.829,1103.69433,245.532,36.4,14.24633,0.176,0.222463768568966,1630.20768065659
"4651",21.828,2017-07-26 14:30:00,0.3733,-5.696,1044.81267,260.904,36.47,14.16133,0.177,0.249713663981506,1662.7048440066
"4652",22.36367,2017-07-26 15:00:00,0.4174,-5.96,994.82333,259.308,35.78,14.10867,0.1765,0.260657337016815,1736.50419003522
"4653",22.08,2017-07-26 15:30:00,0.3936,-5.468,929.075,285.347,36.14667,14.01233,0.176,0.307130210155262,1697.04322147007
"4654",22.26733,2017-07-26 16:00:00,0.3613,-5.176,819.174,239.903,36.11333,14.006,0.176,0.29285963665839,1717.40123260053
"4655",22.23433,2017-07-26 16:30:00,0.345,-4.854,711.47033,218.276,35.89667,13.935,0.176,0.306795646699701,1719.76955202886
"4656",22.25267,2017-07-26 17:00:00,0.3608,-4.498,624.16067,207.913,36.02667,13.866,0.175,0.333108140248568,1718.19792097845
"4657",22.01,2017-07-26 17:30:00,0.319,-4.07,534.34467,195.102,36.69,13.702,0.175,0.365123881557572,1675.44178764614
"4658",21.80833,2017-07-26 18:00:00,0.318,-3.377,434.60633,174.613,38.09667,13.468,0.175,0.401772795163844,1618.18773145452
"4659",21.28233,2017-07-26 18:30:00,0.3856,-1.097,249.481,135.878,40.78,13.34133,0.174,0.544642678199943,1499.03098200971
"4660",20.22733,2017-07-26 19:00:00,0.2044,1.379,120.55933,103.529,44.76667,13.16467,0.174,0.858739012567505,1310.22631679349
"4661",20.02033,2017-07-26 19:30:00,0.2692,0.527,154.17167,115.739,49.71,12.941,0.174,0.750715095711164,1177.78787282934
"4662",19.531,2017-07-26 20:00:00,0.2798,1.546,106.75733,82.443,51.66333,12.77033,0.174,0.772246739404217,1098.2065082536
"4663",18.66367,2017-07-26 20:30:00,0.3431,2.655,57.96967,51.526,54.14,12.59967,0.174,0.888844114517126,987.096130073622
"4664",18.31167,2017-07-26 21:00:00,0.3272,3.261,33.14667,31.3818,51.27667,12.425,0.1735,0.94675573745417,1025.85726096177
"4665",17.97333,2017-07-26 21:30:00,0.3947,3.631,17.525,18.9531,50.99,12.258,0.173,1.08148930099857,1010.19671913331
"4666",14.50567,2017-07-27 02:00:00,0.334,3.221,13.02733,15.87732,75.58,11.59933,0.172,1.21877007798221,403.507601360675
"4667",14.448,2017-07-27 02:30:00,0.2096,2.673,31.60167,28.5539,77.40667,11.55933,0.172,0.903556679124869,371.935074314927
"4668",13.81133,2017-07-27 03:00:00,0.2399,1.9,56.18433,42.272,81.48333,11.50833,0.172,0.752380601495114,292.499338923301
"4669",14.07167,2017-07-27 03:30:00,0.3875,0.826,97.52167,61.797,80.02333,11.43933,0.172,0.633674546385434,320.941380228643
"4670",15.02767,2017-07-27 04:00:00,0.3849,-0.357,150.87567,82.84,73.47333,11.37933,0.172,0.54906135628097,453.326446204773
"4671",15.54733,2017-07-27 04:30:00,0.3744,-1.489,206.77033,99.31,76.33,11.34333,0.172,0.480291345474953,418.237838614526
"4672",16.04467,2017-07-27 05:00:00,0.2075,-2.912,291.57367,120.938,75.76667,11.33367,0.172,0.414776821240409,442.034896347395
"4673",16.62967,2017-07-27 05:30:00,0.2269,-4.064,386.02467,147.406,71.96,11.353,0.172,0.38185642383944,530.892002443923
"4674",16.846,2017-07-27 06:00:00,0.2184,-5.007,493.65967,180.999,68.80333,11.40333,0.171,0.366647330133328,598.82864409224
"4675",17.31767,2017-07-27 06:30:00,0.3085,-5.903,665.807,295.389,66.12,11.48567,0.171,0.443655593888319,670.055445158281
"4676",17.926,2017-07-27 07:00:00,0.2199,-5.978,712.157,223.811,64.95667,11.653,0.171,0.314271993394715,720.167756474643
"4677",18.19067,2017-07-27 07:30:00,0.3084,-6.063,753.769,202.294,64.67333,11.79867,0.171,0.268376651202159,738.167685978042
"4678",18.67567,2017-07-27 08:00:00,0.3343,-6.28,859.447,265.092,59.7,11.87967,0.1705,0.308444848838846,868.073334463998
"4679",19.77467,2017-07-27 09:00:00,0.3891,-6.327,980.81533,439.395,53.27333,12.19533,0.17,0.447989531321865,1077.80618244285
"4680",20.50167,2017-07-27 09:30:00,0.3116,-6.357,1080.073,417.425,46.90667,12.33267,0.1695,0.386478506545391,1280.97182679253
