"","PAR","Time","DiffRad","RelHum","AirTemp","SoilTempA","FricVel","NEE","DiffuseFract","VaporPressureDeficit"
"14886",1567.1859,2021-07-31 12:30:00,403.12862,56.13407,18.68167,14.721,0.75327,-13.549,0.257230887541803,945.239114694861
"14887",842.36359,2021-07-31 13:00:00,314.91233,56.30107,18.622,14.849,0.76839,-9.089,0.373843710410133,938.132175029856
"14888",1430.72621,2021-07-31 13:30:00,302.05711,49.82425,19.29267,14.965,0.81697,-7.88,0.211121532469864,1123.21911493992
"14889",1419.15053,2021-07-31 14:00:00,258.91817,49.74744,19.666,15.0615,0.771,-5.12,0.182445881903733,1151.34685084839
"14890",1381.0534,2021-07-31 14:30:00,292.99338,48.01203,19.884,15.1615,0.76219,-14.995,0.212152100708054,1207.31844403603
"14891",1189.85602,2021-07-31 15:00:00,285.87906,47.0441,20.005,15.229,0.56598,-9.45,0.240263574075122,1239.04678171875
"14892",1127.1298,2021-07-31 15:30:00,250.60889,45.73647,20.29633,15.292,0.73084,-12.455,0.222342528784174,1292.71968968755
"14893",880.887,2021-07-31 16:00:00,297.72521,47.97703,20.083,15.3605,0.67954,-5.084,0.33798343033783,1223.10779123464
"14894",845.06437,2021-07-31 16:30:00,324.65611,46.85217,20.30833,15.4115,0.7617,-7.73,0.384179148388424,1267.07904998197
"14895",793.97755,2021-07-31 17:00:00,224.27461,46.32736,20.544,15.418,0.76941,-9.297,0.282469712147403,1298.33259991466
"14896",635.56017,2021-07-31 17:30:00,170.07561,46.61842,20.45467,15.4135,0.64305,-7.154,0.267599541362071,1284.1985337736
"14897",341.19023,2021-07-31 18:00:00,148.00261,48.43375,20.17033,15.4065,0.59008,-2.864,0.43378325926859,1218.93518947508
"14898",321.825,2021-07-31 18:30:00,126.14989,49.46967,20.042,15.4125,0.54124,0.349,0.391982878893809,1185.00453823683
"14899",179.29749,2021-07-31 19:00:00,110.12933,51.37686,19.74167,15.3975,0.59308,1.977,0.614226836081197,1119.25745569571
"14900",182.36817,2021-08-01 07:30:00,176.81328,87.42922,15.74567,14.0275,0.35422,-9.602,0.969540243782673,224.959635612251
"14901",284.24061,2021-08-01 13:30:00,231.5256,76.40919,16.79767,15.0815,0.38945,0.833,0.814540891957697,451.445336109934
"14902",394.72739,2021-08-01 14:30:00,382.52871,89.38339,16.06533,15.207,0.39272,-7.124,0.969095937325251,193.910881150512
"14903",349.34683,2021-08-01 15:00:00,346.82195,85.76983,16.287,15.234,0.44599,-7.676,0.992772569311707,263.613078216879
"14904",182.85427,2021-08-01 15:30:00,178.91555,89.8465,15.747,15.2585,0.42891,-1.197,0.978459786583053,181.716814540308
"14905",748.47502,2021-08-01 16:00:00,381.56406,90.91003,15.73,15.2615,0.50594,-9.916,0.509788636633458,162.505939688794
"14906",737.75105,2021-08-01 16:30:00,349.07717,87.73353,16.504,15.2625,0.49513,-5.192,0.473163908068989,230.397232672276
"14907",344.467,2021-08-01 17:00:00,272.98222,87.91456,16.47267,15.263,0.48059,-5.85,0.792477131336238,226.544945010378
"14908",518.73377,2021-08-01 18:00:00,247.36027,82.60717,16.91467,15.2575,0.55007,-9.608,0.476853993909053,335.317563790358
"14909",336.65361,2021-08-01 18:30:00,152.05195,80.95772,17.16767,15.26,0.58528,-3.876,0.451656971686714,373.048963282666
"14910",183.66678,2021-08-01 19:00:00,105.42733,82.73453,17.03667,15.254,0.53739,-0.9,0.574014146706334,335.446137069192
"14911",19.09739,2021-08-01 20:30:00,18.86056,92.02861,15.872,15.2085,0.36091,5.68,0.987598828949924,143.80901166951
"14912",171.67734,2021-08-02 06:30:00,171.66117,95.75161,13.71067,14.29,0.35537,-7.099,0.999905811681379,66.6720887193044
"14913",154.52217,2021-08-02 07:00:00,154.47627,95.08167,13.93667,14.2835,0.35812,0.384,0.99970295524584,78.3277564430746
"14914",125.44866,2021-08-02 07:30:00,125.44777,95.80197,13.99,14.2925,0.36844,0.996,0.999992905464275,67.0883337890684
"14915",196.93422,2021-08-02 08:00:00,196.90211,94.53403,14.16967,14.3075,0.44813,-2.028,0.999836950632551,88.3749460620013
"14916",295.04644,2021-08-02 08:30:00,293.2831,93.33383,14.37233,14.3275,0.36477,-4.525,0.994023517111408,109.203762181902
"14917",672.36725,2021-08-02 09:00:00,403.11077,90.06253,15.09267,14.3435,0.35593,-8.954,0.599539567104138,170.537815853643
"14918",1170.28257,2021-08-02 09:30:00,432.90293,82.37147,15.96233,14.36,0.5117,-9.614,0.369913165501559,319.871482368761
"14919",1250.14629,2021-08-02 10:00:00,502.23712,73.08147,16.74467,14.3975,0.57913,-17.252,0.401742679250762,513.395854104131
"14920",758.04311,2021-08-02 10:30:00,436.49317,69.50831,17.15765,14.5015,0.64806,-14.136,0.575815760663005,596.970633134723
"14921",1196.37935,2021-08-02 11:00:00,474.16639,61.38474,17.83933,14.6165,0.67759,-15.371,0.396334482035318,789.256923139918
"14922",1381.3699,2021-08-02 11:30:00,520.40072,55.87631,18.49533,14.725,0.66252,-11.121,0.376728000226442,939.769126678446
"14923",1277.18964,2021-08-02 12:00:00,517.15805,56.02048,18.64033,14.8375,0.62971,-11.844,0.40491876366927,945.239329200373
"14924",741.4118,2021-08-02 12:30:00,513.75211,53.74767,18.63,14.9575,0.59693,-9.467,0.692937595544069,993.445922664643
"14925",992.9736,2021-08-02 13:00:00,513.25961,48.75396,19.09233,15.0675,0.39209,-4.935,0.516891496410378,1132.95068225803
"14926",893.81002,2021-08-02 13:30:00,605.80388,48.04697,18.82333,15.1545,0.65732,-9.016,0.677777006796142,1129.45991090045
"14927",1116.13822,2021-08-02 14:00:00,499.17956,46.57636,19.28533,15.226,0.57854,-9.211,0.447238120740996,1195.37911543467
"14928",710.32736,2021-08-02 14:30:00,500.80733,45.63353,19.42,15.2925,0.62979,-8.062,0.705037364744053,1226.7105114139
"14929",450.36822,2021-08-02 15:00:00,448.34284,48.84419,18.98966,15.3735,0.6191,-6.63,0.995502835435413,1123.73726326099
"14930",341.5024,2021-08-02 15:30:00,339.03956,56.57661,18.40767,15.415,0.5802,-4.608,0.992788220522023,919.788114400563
"14931",520.5144,2021-08-02 16:00:00,427.65167,59.15844,18.12379,15.438,0.37699,-8.641,0.821594311319725,849.827167825411
"14932",614.0704,2021-08-02 16:30:00,416.95111,54.37219,18.95833,15.4435,0.46981,-9.969,0.678995616789215,1000.34638235141
"14933",343.38851,2021-08-02 17:00:00,304.15034,55.28714,18.843,15.4515,0.37404,-4.605,0.885732431757836,973.253619312424
"14934",359.19474,2021-08-02 17:30:00,345.6675,62.65078,18.27733,15.466,0.4113,-4.126,0.96234009440116,784.686083796027
"14935",294.14594,2021-08-02 18:00:00,278.38038,68.47542,17.496,15.4675,0.59025,-4.619,0.946402251888977,630.534711463461
"14936",174.39122,2021-08-02 18:30:00,173.73539,72.84036,16.88533,15.48,0.55846,0.491,0.996239317552799,522.639133438599
"14937",107.15539,2021-08-02 19:00:00,107.15539,76.05786,16.41733,15.4675,0.39507,1.617,1,447.224031386009
"14938",66.68239,2021-08-02 19:30:00,66.62806,79.58303,16.045,15.452,0.38371,4.222,0.999185242160637,372.429351782857
"14939",14.85906,2021-08-03 05:00:00,14.79467,94.7222,10.45767,14.371,0.64163,3.715,0.995666616865401,66.8459142354536
"14940",25.48928,2021-08-03 05:30:00,25.48633,94.95905,10.37533,14.314,0.68602,6.897,0.999884265071434,63.4959612969592
"14941",56.1515,2021-08-03 06:00:00,56.15133,95.56136,10.327,14.245,0.65086,6.625,0.999996972476247,55.728982137188
"14942",70.79322,2021-08-03 06:30:00,70.79322,95.82028,10.4,14.1915,0.63996,4.77,1,52.7347156122742
"14943",57.78317,2021-08-03 07:00:00,57.78278,95.20181,10.49367,14.135,0.80046,3.323,0.999993250629898,60.9176359486107
"14944",81.60166,2021-08-03 07:30:00,81.59133,94.46011,10.578,14.0835,0.71668,2.736,0.999873409437994,70.7310867918518
"14945",79.10344,2021-08-03 08:00:00,79.10166,95.46542,10.58367,14.0335,0.66676,2.355,0.999977497818047,57.9175917163748
"14946",75.12972,2021-08-03 08:30:00,75.12767,94.54767,10.598,13.991,0.76197,2.801,0.999972713860773,69.7060718432217
"14947",83.98767,2021-08-03 09:00:00,83.97966,93.5987,10.54433,13.954,1.01526,-0.548,0.999904628858022,81.5458625465578
"14948",111.14694,2021-08-03 09:30:00,111.07306,89.3445,10.86533,13.9135,0.84316,1.451,0.999335294340987,138.674426011319
"14949",218.20278,2021-08-03 10:00:00,217.32827,84.59847,11.28286,13.866,0.90925,-2.302,0.995992214214686,206.078460712949
"14950",306.54111,2021-08-03 10:30:00,304.71389,80.54256,11.73867,13.82,0.97452,-5.84,0.994039233432671,268.32363571123
"14951",411.98466,2021-08-03 11:00:00,409.59572,74.42803,12.11533,13.7895,0.97034,-10.154,0.994201386041898,361.518238278727
"14952",988.58209,2021-08-03 11:30:00,895.65636,67.3885,12.954,13.7615,1.10052,-10.067,0.9060009978534,487.137207067218
"14953",1001.89648,2021-08-03 12:00:00,892.63935,60.36317,13.46867,13.7425,1.20433,-8.535,0.890949681747559,612.316479106018
"14954",1389.47051,2021-08-03 12:30:00,853.95883,57.32672,14.02667,13.77,1.15636,-5.039,0.614592986216023,683.582444252895
"14955",989.53624,2021-08-03 13:00:00,720.36161,56.11766,14.408,13.799,1.13876,-6.963,0.727979007620782,720.531832037362
"14956",1059.46579,2021-08-03 13:30:00,814.96789,52.77646,14.592,13.8635,1.24385,-20.948,0.769225299856072,784.67001792397
"14957",668.63715,2021-08-03 14:00:00,560.08711,53.19681,13.932,13.934,1.11705,-13.287,0.837654787802323,745.146717919835
"14958",388.26699,2021-08-03 14:30:00,382.40034,57.02642,13.423,14.0035,0.91464,-9.244,0.984890165398815,661.889892136258
"14959",293.81634,2021-08-03 15:00:00,258.27577,60.41471,13.247,14.0415,0.71621,-2.348,0.879038143351728,602.741999893645
"14960",115.82655,2021-08-03 15:30:00,113.93527,74.15306,11.655,14.059,0.6176,7.754,0.983671446658819,354.470792177958
"14961",631.09171,2021-08-03 16:00:00,332.19473,88.02967,10.73733,14.0635,0.61952,-14.826,0.526381070668794,154.464117028381
"14962",682.61127,2021-08-03 16:30:00,401.95116,82.04296,12.357,14.021,0.61582,-7.668,0.588843427680296,257.933899760085
"14963",285.3485,2021-08-03 17:00:00,263.83789,77.08216,12.41133,13.9975,0.54779,-2.372,0.924616355088602,330.368346666454
"14964",699.11628,2021-08-03 17:30:00,299.95371,68.60386,12.70233,13.9775,0.55947,-12.202,0.42904695339093,461.31472328509
"14965",255.32784,2021-08-03 18:00:00,182.12628,69.76969,12.959,13.974,0.35454,-4.229,0.713303649143783,451.715736872525
"14966",363.54278,2021-08-03 18:30:00,128.10555,69.48414,13.36333,13.95,0.42354,-5.52,0.352380949499258,468.187687460507
"14967",245.22194,2021-08-03 19:00:00,103.4865,63.68946,14.046,13.9275,0.41234,-1.584,0.422011586728333,582.387715381775
"14968",124.92795,2021-08-03 19:30:00,76.9285,55.0721,14.00533,13.8975,0.55113,-0.212,0.615782937285051,718.703306814813
"14969",41.89383,2021-08-03 20:00:00,41.355,58.03319,13.26667,13.8625,0.37676,-0.347,0.987138201496497,639.825048621261
"14970",16.37817,2021-08-03 20:30:00,15.10183,59.52686,12.90033,13.8275,0.4263,2.651,0.922070658687753,602.451151302531
"14971",48.90878,2021-08-04 04:30:00,48.24978,88.00597,8.72233,12.636,0.37065,2.281,0.986525936651865,135.181206983631
"14972",81.59339,2021-08-04 05:00:00,76.80355,87.16547,8.949,12.564,0.44661,1.47,0.941296225098626,146.889353075989
"14973",244.97733,2021-08-04 05:30:00,106.97894,85.64961,9.50833,12.4815,0.45802,-2.031,0.43668914180753,170.550830390437
"14974",363.01516,2021-08-04 06:00:00,128.64717,83.86911,10.25133,12.41,0.52554,-2.784,0.354385117139461,201.508093314804
"14975",486.45039,2021-08-04 06:30:00,138.21555,81.56047,11.1,12.336,0.51395,-6.285,0.284130823700234,243.751815013096
"14976",610.81322,2021-08-04 07:00:00,145.03839,77.77083,12.05667,12.29,0.59301,-2.533,0.237451294849185,313.047742207512
"14977",737.52278,2021-08-04 07:30:00,155.0715,72.81675,12.977,12.271,0.55538,-7.097,0.21025994614024,406.663775420127
"14978",861.12672,2021-08-04 08:00:00,168.78517,66.80361,13.772,12.2785,0.5198,-4.838,0.196005031640407,523.049242115316
"14979",994.23395,2021-08-04 08:30:00,187.064,61.72025,14.59,12.3085,0.61628,-8.437,0.188148875825453,635.977146095595
"14980",1112.82233,2021-08-04 09:00:00,204.21189,55.30311,15.095,12.345,0.72238,-10.508,0.183508080755353,767.162332204887
"14981",1193.95973,2021-08-04 09:30:00,215.7076,50.44331,15.47567,12.4385,0.76067,-11.114,0.180665724797938,871.629314771665
"14982",853.07549,2021-08-04 10:00:00,358.98649,47.71186,15.514,12.536,0.79734,-14.351,0.420814446327605,921.934892770692
"14983",819.29238,2021-08-04 10:30:00,433.5685,45.95436,15.54667,12.6675,0.71153,-15.998,0.529198745873848,954.920801108746
"14984",1394.18866,2021-08-04 11:00:00,461.88834,42.61833,16.24233,12.774,0.89217,-14.017,0.33129543601366,1059.96980575727
"14985",1041.10497,2021-08-04 11:30:00,526.83483,44.47474,15.82633,12.887,0.70845,-11.153,0.506034305071082,998.790162418784
"14986",1427.22518,2021-08-04 12:00:00,700.97706,39.94335,16.60333,13.011,0.83184,-13.216,0.491146785961274,1135.17326240445
"14987",927.47494,2021-08-04 12:30:00,426.69233,44.35086,16.14333,13.141,0.99786,-14.192,0.460058069062222,1021.4960689423
"14988",1070.84988,2021-08-04 13:00:00,611.19889,42.96919,16.39767,13.2695,0.78869,-13.179,0.57076057196738,1063.96683606056
"14989",1166.43436,2021-08-04 13:30:00,390.66882,39.56537,16.693,13.3725,0.81953,-13.21,0.334925678972626,1148.84560727932
"14990",1151.59145,2021-08-04 14:00:00,504.02122,40.80356,17.00533,13.4605,0.77629,-9.057,0.437673638511297,1147.83002010008
"14991",1254.50151,2021-08-04 14:30:00,439.46422,40.86392,16.94433,13.526,0.88001,-9.81,0.350309837411037,1142.23467837038
"14992",1236.24442,2021-08-04 15:00:00,403.56328,41.27978,17.16067,13.5835,0.96425,-8.341,0.326442953732402,1149.85256518159
"14993",697.31579,2021-08-04 15:30:00,451.73016,44.68453,16.63967,13.6525,0.67851,-10.212,0.647812894069128,1047.97469025325
"14994",328.50262,2021-08-04 16:00:00,319.85972,55.07769,15.37633,13.722,0.76521,-3.202,0.973690011970072,785.097165575445
"14995",456.42578,2021-08-04 18:00:00,188.5465,46.44886,16.77733,13.804,0.46908,-8.552,0.41309344971706,1023.45865268326
"14996",305.73666,2021-08-04 18:30:00,128.38855,45.38456,16.77233,13.81,0.5684,-3.189,0.41993181321468,1043.46806881201
"14997",232.55617,2021-08-04 19:00:00,106.49989,47.29231,16.532,13.8165,0.44328,-3,0.45795340540739,991.756804631153
"14998",240.32227,2021-08-05 05:30:00,121.47961,83.39561,10.356,12.576,0.36552,-4.896,0.50548627890374,208.879467744661
"14999",354.50544,2021-08-05 06:00:00,135.107,83.60383,10.53733,12.5225,0.38985,-3.678,0.381114038757769,208.772520675943
"15000",470.57522,2021-08-05 06:30:00,145.30133,81.2345,11.25667,12.4695,0.36558,-2.738,0.308773866163203,250.653894042041
"15001",601.04583,2021-08-05 07:00:00,158.59472,75.41792,12.31167,12.4365,0.47497,-0.357,0.263864604135096,352.044573774868
"15002",720.99839,2021-08-05 07:30:00,173.19416,68.34872,13.08967,12.4115,0.50552,-9.958,0.240214350547995,477.007659407454
"15003",842.96311,2021-08-05 08:00:00,190,63.24701,13.81867,12.4035,0.47258,-8.688,0.225395391264512,580.847129870529
"15004",975.84963,2021-08-05 08:30:00,216.22611,58.239,14.26,12.425,0.48656,-8.212,0.221577283377153,679.163353029508
"15005",1078.15179,2021-08-05 09:00:00,236.72038,56.14104,14.88467,12.459,0.61772,-9.029,0.219561273464101,742.654736881124
"15006",1173.0962,2021-08-05 09:30:00,247.51639,54.05958,15.03667,12.5275,0.44436,-12.632,0.210994111139393,785.551857319799
"15007",1236.1498,2021-08-05 10:00:00,326.60994,50.9363,15.452,12.599,0.49849,-11.894,0.264215502037051,861.649107385013
"15008",693.42781,2021-08-05 12:30:00,424.80939,50.21261,16.66067,13.167,0.5494,-9.501,0.612622372327409,944.50248486831
"15009",444.15811,2021-08-05 17:00:00,269.59783,38.40836,18.31933,13.775,0.49249,-3.942,0.606986169857396,1297.41942937234
"15010",328.01611,2021-08-05 18:30:00,129.98812,45.78467,17.78033,13.89,0.42943,-7.039,0.396285779988062,1103.99735027533
"15011",83.83217,2021-08-06 05:00:00,78.83717,86.07447,11.19733,12.8015,0.37392,-6.869,0.940416668207444,185.274705958388
"15012",221.93084,2021-08-06 05:30:00,111.94,84.44231,11.528,12.732,0.39041,-4.143,0.504391368049614,211.576567911116
"15013",453.57584,2021-08-06 06:30:00,145.47539,81.04978,12.13167,12.6075,0.44746,-6.741,0.320730023891925,268.193192299047
"15014",583.18906,2021-08-06 07:00:00,154.6325,77.09692,13.153,12.5735,0.51873,-6.001,0.265149864093815,346.597439735101
"15015",714.72478,2021-08-06 07:30:00,165.85695,72.7725,14.24667,12.5715,0.48281,-8.564,0.232057086365468,442.421471475937
"15016",840.43339,2021-08-06 08:00:00,183.27939,67.55656,15.19233,12.5625,0.61413,-15.271,0.218077235127462,560.344519440851
"15017",971.29041,2021-08-06 08:30:00,204.63016,62.12575,15.991,12.586,0.52267,-4.915,0.210678657889765,688.49202383352
"15018",1080.95897,2021-08-06 09:00:00,215.13106,55.84058,16.89233,12.65,0.65299,-8.867,0.19901871021062,850.14714353254
"15019",1175.68037,2021-08-06 09:30:00,218.80172,50.228,17.52233,12.745,0.63833,-8.94,0.18610646701535,997.163898843593
"15020",1265.365,2021-08-06 10:00:00,241.69439,45.79878,17.792,12.847,0.78798,-14.433,0.191007646015181,1104.52155025391
"15021",1213.81937,2021-08-06 10:30:00,261.27917,44.96994,18.037,12.9885,0.69316,-17.577,0.215253748998914,1138.83235945263
"15022",1377.35405,2021-08-06 11:00:00,365.44477,46.04231,18.52267,13.1415,0.64426,-15.998,0.265323770602047,1151.18812404227
"15023",1457.90376,2021-08-06 11:30:00,327.67228,42.39888,18.77233,13.3,0.82785,-14.608,0.2247557685152,1248.26524185537
"15024",1381.49738,2021-08-06 12:00:00,268.53,39.62133,19.20533,13.435,0.77437,-12.991,0.194376047242305,1344.28803888761
"15025",1256.84979,2021-08-06 12:30:00,288.92183,39.08058,19.316,13.585,0.74961,-10.862,0.229877772426568,1365.70526334673
"15026",1236.90712,2021-08-06 13:00:00,299.67573,40.35447,19.358,13.681,0.62163,-9.991,0.242278280361099,1340.64593990357
"15027",1355.14649,2021-08-06 13:30:00,390.92338,38.52467,19.79467,13.802,0.77817,-12.525,0.288473152448633,1419.76115459122
"15028",1077.23413,2021-08-06 14:00:00,350.6681,40.37633,19.61467,13.8885,0.75655,-8.169,0.325526355166634,1361.7044805263
"15029",600.13631,2021-08-06 14:30:00,258.52466,42.99542,19.207,13.986,0.74333,-7.168,0.430776568076676,1269.29835443866
"15030",802.46656,2021-08-06 15:00:00,258.51089,40.16775,19.666,14.041,0.61968,-5.5,0.322145373883243,1370.82912028111
"15031",1122.77959,2021-08-06 15:30:00,265.89823,36.63539,20.248,14.0815,0.69119,-7.459,0.236821396085406,1505.03474223626
"15032",431.00762,2021-08-06 16:00:00,261.7275,37.83144,19.904,14.116,0.63032,-2.511,0.60724564452016,1445.53265888135
"15033",628.51716,2021-08-06 16:30:00,213.093,38.97019,19.77633,14.1755,0.55765,-4.888,0.33904086246428,1407.87002334349
"15034",724.72939,2021-08-06 17:00:00,204.54745,34.93625,20.33433,14.1535,0.87018,-5.554,0.282239761243849,1553.65471220471
"15035",572.20411,2021-08-06 17:30:00,152.86883,34.33264,20.098,14.1475,0.67904,-4.005,0.267157867845444,1545.3331616914
"15036",440.95467,2021-08-06 18:00:00,135.36806,34.63475,20.02333,14.1515,0.62084,-3.328,0.306988607241647,1531.1333204173
"15037",324.31756,2021-08-06 18:30:00,119.38211,35.93539,19.653,14.1365,0.73913,-3.784,0.368102516558154,1466.6137546966
"15038",217.23505,2021-08-06 19:00:00,100.67011,37.98489,19.26667,14.1265,0.47892,-1.835,0.463415595227382,1386.00633569438
"15039",121.476,2021-08-06 19:30:00,75.70167,39.05228,18.80667,14.104,0.41778,-0.52,0.623182110046429,1323.62621584565
"15040",13.54839,2021-08-06 20:30:00,13.02033,43.92925,17.643,14.06,0.39416,2.596,0.96102415120911,1131.94088268132
"15041",14.52844,2021-08-07 04:00:00,14.35533,75.89658,12.94467,13.1525,0.66597,4.344,0.988084749635887,359.827236806659
"15042",43.01394,2021-08-07 04:30:00,42.70956,77.20647,12.757,13.1025,0.63947,1.703,0.992923689389998,336.115945702038
"15043",79.60589,2021-08-07 05:00:00,72.65978,77.07403,12.80867,13.0535,0.66131,1.132,0.912743768080477,339.215493070626
"15044",222.18383,2021-08-07 05:30:00,104.81755,74.98844,13.235,13.0185,0.76303,-1.937,0.471760478699102,380.538107465408
"15045",338.60174,2021-08-07 06:00:00,126.78202,72.68625,13.701,12.975,0.77287,-7.05,0.374428140859524,428.378674803834
"15046",462.38722,2021-08-07 06:30:00,136.84533,69.51164,14.39367,12.946,0.86168,-8.688,0.295953962568429,500.143787664624
